age,club_member_status,fashion_news_frequency,product_group_name,price,clusters
48.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,1
41.0,ACTIVE,NONE,Garment Lower body,0.0186271186440677,4
62.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,4
29.0,ACTIVE,NONE,Swimwear,0.0593050847457627,0
42.0,ACTIVE,Regularly,Underwear,0.0101525423728813,1
23.0,ACTIVE,NONE,Garment Lower body,0.0400508474576271,0
31.0,ACTIVE,NONE,Garment Upper body,0.0237118644067796,0
49.0,ACTIVE,Regularly,Swimwear,0.0220169491525423,1
29.0,ACTIVE,NONE,Swimwear,0.0338813559322033,0
31.0,ACTIVE,Regularly,Accessories,0.0135423728813559,3
25.0,ACTIVE,Regularly,Shoes,0.0169322033898305,3
38.0,ACTIVE,Regularly,Garment Upper body,0.0133728813559322,1
21.0,ACTIVE,Regularly,Nightwear,0.020322033898305,3
46.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,1
49.0,ACTIVE,Regularly,Underwear,0.0135423728813559,1
37.0,ACTIVE,NONE,Garment Full body,0.0338813559322033,4
30.0,ACTIVE,Regularly,Socks & Tights,0.0157966101694915,3
25.0,ACTIVE,NONE,Accessories,0.0406610169491525,0
26.0,ACTIVE,NONE,Swimwear,0.0106610169491525,0
22.0,ACTIVE,NONE,Garment Full body,0.0496610169491525,0
32.0,ACTIVE,NONE,Garment Lower body,0.0135423728813559,0
32.0,ACTIVE,Regularly,Garment Upper body,0.0088474576271186,3
65.0,ACTIVE,NONE,Garment Lower body,0.0389661016949152,4
29.0,ACTIVE,Regularly,Unknown,0.0217796610169491,3
26.0,ACTIVE,Regularly,Underwear,0.0299491525423728,3
53.0,ACTIVE,NONE,Garment Upper body,0.0152372881355932,4
34.0,ACTIVE,Regularly,Garment Upper body,0.0338813559322033,3
21.0,ACTIVE,NONE,Swimwear,0.0338813559322033,0
53.0,ACTIVE,Regularly,Garment Lower body,0.0593050847457627,1
24.0,ACTIVE,NONE,Garment Lower body,0.020322033898305,0
23.0,ACTIVE,NONE,Accessories,0.0135423728813559,0
33.0,ACTIVE,Regularly,Garment Lower body,0.0254067796610169,3
27.0,ACTIVE,NONE,Underwear,0.0101525423728813,0
28.0,ACTIVE,NONE,Garment Upper body,0.0057457627118644,0
33.0,ACTIVE,NONE,Garment Upper body,0.0376101694915254,0
34.0,ACTIVE,Regularly,Garment Full body,0.0338813559322033,3
51.0,ACTIVE,NONE,Swimwear,0.0304915254237288,4
50.0,ACTIVE,NONE,Garment Lower body,0.022457627118644,4
22.0,ACTIVE,Regularly,Garment Full body,0.0400338983050847,3
47.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,4
27.0,ACTIVE,NONE,Garment Upper body,0.0071864406779661,0
67.0,ACTIVE,NONE,Garment Lower body,0.008457627118644,4
37.0,ACTIVE,NONE,Garment Full body,0.0106440677966101,4
40.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,4
25.0,ACTIVE,Regularly,Swimwear,0.0158474576271186,3
48.0,ACTIVE,Regularly,Garment Lower body,0.0082881355932203,1
48.0,ACTIVE,NONE,Swimwear,0.0254067796610169,4
23.0,ACTIVE,NONE,Garment Upper body,0.0221694915254237,0
26.0,ACTIVE,NONE,Garment Upper body,0.0172711864406779,0
31.0,ACTIVE,NONE,Garment Upper body,0.0593050847457627,0
64.0,ACTIVE,NONE,Garment Lower body,0.0186271186440677,4
20.0,ACTIVE,NONE,Garment Upper body,0.0118474576271186,0
28.0,ACTIVE,NONE,Accessories,0.0118474576271186,0
65.0,ACTIVE,Regularly,Underwear,0.0254067796610169,1
32.0,ACTIVE,NONE,Garment Lower body,0.0246949152542372,0
33.0,ACTIVE,Regularly,Garment Lower body,0.0302033898305084,3
61.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,4
55.0,ACTIVE,NONE,Accessories,0.008457627118644,4
33.0,ACTIVE,Regularly,Garment Upper body,0.0523559322033898,3
31.0,ACTIVE,NONE,Garment Upper body,0.0094067796610169,0
38.0,ACTIVE,NONE,Swimwear,0.008457627118644,4
29.0,ACTIVE,NONE,Garment Full body,0.0593050847457627,0
27.0,ACTIVE,NONE,Garment Full body,0.0220169491525423,0
41.0,ACTIVE,NONE,Garment Upper body,0.0176101694915254,4
18.0,ACTIVE,NONE,Shoes,0.0508305084745762,1
38.0,ACTIVE,Regularly,Garment Full body,0.0584237288135593,1
50.0,ACTIVE,NONE,Garment Lower body,0.0457457627118644,4
24.0,ACTIVE,NONE,Garment Lower body,0.0220169491525423,0
29.0,ACTIVE,NONE,Underwear,0.0086271186440677,0
30.0,ACTIVE,NONE,Garment Full body,0.0423559322033898,0
25.0,ACTIVE,NONE,Garment Upper body,0.0237118644067796,0
29.0,ACTIVE,NONE,Garment Upper body,0.0305084745762711,0
28.0,ACTIVE,NONE,Socks & Tights,0.0137627118644067,0
25.0,ACTIVE,Regularly,Garment Full body,0.020322033898305,3
65.0,ACTIVE,NONE,Garment Upper body,0.0271016949152542,4
24.0,ACTIVE,NONE,Swimwear,0.0248983050847457,0
33.0,ACTIVE,NONE,Garment Full body,0.0569830508474576,0
24.0,ACTIVE,NONE,Underwear,0.016728813559322,0
39.0,ACTIVE,NONE,Swimwear,0.0304915254237288,4
21.0,ACTIVE,NONE,Swimwear,0.008457627118644,0
31.0,ACTIVE,Regularly,Swimwear,0.0026779661016949,3
41.0,ACTIVE,NONE,Garment Full body,0.0237118644067796,4
73.0,ACTIVE,Regularly,Garment Upper body,0.0135423728813559,1
54.0,ACTIVE,NONE,Garment Upper body,0.0216779661016949,4
56.0,ACTIVE,Regularly,Shoes,0.0148135593220339,1
28.0,ACTIVE,NONE,Accessories,0.0212711864406779,0
34.0,ACTIVE,NONE,Garment Upper body,0.0335254237288135,0
26.0,ACTIVE,Regularly,Garment Upper body,0.0108305084745762,3
56.0,ACTIVE,Regularly,Garment Full body,0.0338813559322033,1
29.0,ACTIVE,Regularly,Unknown,0.0338813559322033,3
39.0,ACTIVE,NONE,Accessories,0.008457627118644,4
21.0,ACTIVE,Regularly,Accessories,0.0135423728813559,3
32.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,3
25.0,ACTIVE,NONE,Garment Lower body,0.0301525423728813,0
22.0,ACTIVE,NONE,Garment Upper body,0.0333898305084745,0
61.0,ACTIVE,Regularly,Garment Lower body,0.0432033898305084,1
23.0,ACTIVE,NONE,Garment Lower body,0.020322033898305,0
47.0,ACTIVE,NONE,Garment Full body,0.0220169491525423,4
17.0,ACTIVE,NONE,Underwear,0.0254067796610169,1
58.0,ACTIVE,NONE,Garment Lower body,0.0271186440677966,4
50.0,ACTIVE,NONE,Garment Lower body,0.0287966101694915,4
54.0,ACTIVE,Regularly,Garment Full body,0.0593050847457627,1
25.0,ACTIVE,NONE,Shoes,0.0525254237288135,0
47.0,ACTIVE,Regularly,Garment Upper body,0.0508305084745762,1
45.0,ACTIVE,NONE,Underwear,0.0169322033898305,4
23.0,ACTIVE,NONE,Underwear,0.0423559322033898,0
33.0,ACTIVE,NONE,Underwear,0.0220169491525423,0
44.0,ACTIVE,Regularly,Garment Lower body,0.0067627118644067,1
31.0,ACTIVE,NONE,Garment Upper body,0.0118474576271186,0
56.0,ACTIVE,Regularly,Garment Lower body,0.0593050847457627,1
21.0,ACTIVE,NONE,Garment Upper body,0.0381355932203389,0
31.0,ACTIVE,NONE,Garment Full body,0.0114067796610169,0
52.0,ACTIVE,Regularly,Garment Full body,0.0220169491525423,1
23.0,ACTIVE,NONE,Garment Lower body,0.0378813559322033,0
25.0,ACTIVE,Regularly,Garment Full body,0.0317627118644067,3
60.0,ACTIVE,Regularly,Garment Upper body,0.0508305084745762,1
41.0,ACTIVE,NONE,Garment Upper body,0.0106610169491525,4
48.0,ACTIVE,Regularly,Garment Lower body,0.0381186440677966,1
32.0,ACTIVE,NONE,Garment Upper body,0.0067796610169491,0
56.0,ACTIVE,NONE,Nightwear,0.0254067796610169,4
23.0,ACTIVE,Regularly,Swimwear,0.0130847457627118,3
70.0,ACTIVE,Regularly,Garment Upper body,0.008457627118644,1
51.0,ACTIVE,NONE,Garment Lower body,0.0245762711864406,4
43.0,ACTIVE,Regularly,Garment Upper body,0.0101525423728813,1
29.0,ACTIVE,NONE,Garment Full body,0.0525254237288135,0
23.0,ACTIVE,NONE,Underwear,0.0152372881355932,0
37.0,ACTIVE,NONE,Underwear,0.0135423728813559,4
19.0,ACTIVE,Regularly,Garment Full body,0.0169322033898305,3
25.0,ACTIVE,Regularly,Nightwear,0.0338813559322033,3
21.0,ACTIVE,Regularly,Garment Full body,0.0287966101694915,3
46.0,ACTIVE,NONE,Underwear,0.008457627118644,4
44.0,ACTIVE,NONE,Garment Upper body,0.0395254237288135,4
61.0,ACTIVE,NONE,Underwear,0.0186271186440677,4
25.0,ACTIVE,NONE,Garment Full body,0.034322033898305,0
23.0,ACTIVE,Regularly,Socks & Tights,0.0101525423728813,3
30.0,ACTIVE,NONE,Garment Lower body,0.0302033898305084,0
47.0,ACTIVE,Regularly,Socks & Tights,0.0169322033898305,1
45.0,ACTIVE,Regularly,Garment Upper body,0.020322033898305,1
52.0,ACTIVE,Regularly,Garment Lower body,0.0533728813559322,1
59.0,ACTIVE,Regularly,Garment Lower body,0.022864406779661,1
47.0,ACTIVE,Regularly,Socks & Tights,0.008457627118644,1
22.0,ACTIVE,Regularly,Garment Upper body,0.0304915254237288,3
40.0,ACTIVE,Regularly,Garment Lower body,0.0220169491525423,1
27.0,ACTIVE,NONE,Swimwear,0.023322033898305,0
22.0,ACTIVE,Regularly,Garment Upper body,0.0165762711864406,3
42.0,ACTIVE,Regularly,Garment Lower body,0.0137118644067796,1
22.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,3
48.0,ACTIVE,NONE,Swimwear,0.0220169491525423,4
28.0,ACTIVE,NONE,Garment Lower body,0.0355762711864406,0
21.0,ACTIVE,NONE,Underwear,0.0105254237288135,0
22.0,ACTIVE,Regularly,Nightwear,0.008457627118644,3
21.0,ACTIVE,Regularly,Garment Upper body,0.0327118644067796,3
29.0,ACTIVE,NONE,Garment Lower body,0.0272881355932203,0
45.0,ACTIVE,Regularly,Garment Full body,0.0338813559322033,1
31.0,ACTIVE,NONE,Garment Upper body,0.0067627118644067,0
58.0,ACTIVE,Regularly,Underwear,0.0169322033898305,1
24.0,ACTIVE,NONE,Swimwear,0.0304915254237288,0
22.0,ACTIVE,Regularly,Swimwear,0.0246610169491525,3
20.0,ACTIVE,NONE,Garment Upper body,0.0101525423728813,0
25.0,ACTIVE,NONE,Garment Lower body,0.036,0
26.0,ACTIVE,Regularly,Garment Upper body,0.0060847457627118,3
23.0,ACTIVE,Regularly,Socks & Tights,0.0115084745762711,3
33.0,ACTIVE,Regularly,Garment Lower body,0.0474406779661016,3
34.0,ACTIVE,Regularly,Garment Full body,0.0152372881355932,3
27.0,ACTIVE,Regularly,Garment Upper body,0.0050677966101694,3
22.0,ACTIVE,NONE,Garment Upper body,0.061,0
74.0,ACTIVE,NONE,Garment Full body,0.0304915254237288,4
29.0,ACTIVE,NONE,Swimwear,0.0254067796610169,0
41.0,ACTIVE,NONE,Garment Lower body,0.0152033898305084,4
48.0,ACTIVE,NONE,Garment Upper body,0.0074915254237288,4
32.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,0
23.0,ACTIVE,NONE,Garment Upper body,0.0406610169491525,0
41.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,1
33.0,ACTIVE,Regularly,Accessories,0.0457457627118644,3
25.0,ACTIVE,NONE,Garment Full body,0.0317627118644067,0
25.0,ACTIVE,NONE,Accessories,0.0101525423728813,0
31.0,ACTIVE,NONE,Garment Full body,0.0423559322033898,0
58.0,ACTIVE,Regularly,Garment Full body,0.0508305084745762,1
54.0,ACTIVE,NONE,Garment Lower body,0.061,4
23.0,ACTIVE,Regularly,Garment Upper body,0.0067627118644067,3
28.0,ACTIVE,NONE,Garment Lower body,0.012864406779661,0
27.0,ACTIVE,Regularly,Garment Upper body,0.0406779661016949,3
72.0,ACTIVE,NONE,Garment Upper body,0.022864406779661,4
56.0,ACTIVE,NONE,Garment Upper body,0.0152372881355932,4
52.0,ACTIVE,Regularly,Nightwear,0.0118474576271186,1
47.0,ACTIVE,Regularly,Underwear,0.0151525423728813,1
22.0,ACTIVE,Regularly,Garment Full body,0.0243898305084745,3
30.0,ACTIVE,NONE,Garment Lower body,0.0500338983050847,0
30.0,ACTIVE,Regularly,Garment Full body,0.058457627118644,3
40.0,ACTIVE,NONE,Garment Upper body,0.0254067796610169,4
22.0,ACTIVE,NONE,Garment Full body,0.0236779661016949,0
36.0,ACTIVE,Regularly,Garment Upper body,0.0220169491525423,1
31.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,0
24.0,ACTIVE,NONE,Garment Upper body,0.0108305084745762,0
30.0,ACTIVE,NONE,Garment Upper body,0.0151525423728813,0
18.0,ACTIVE,NONE,Socks & Tights,0.0033728813559322,1
43.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,4
28.0,ACTIVE,NONE,Garment Upper body,0.0078813559322033,0
32.0,PRE-CREATE,NONE,Garment Upper body,0.0593050847457627,2
58.0,ACTIVE,Regularly,Garment Upper body,0.0118474576271186,1
34.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,0
19.0,ACTIVE,NONE,Garment Full body,0.061,0
26.0,ACTIVE,NONE,Garment Upper body,0.0165084745762711,0
59.0,ACTIVE,Regularly,Garment Upper body,0.0067627118644067,1
25.0,ACTIVE,NONE,Shoes,0.0176271186440677,0
37.0,ACTIVE,Regularly,Underwear,0.0304915254237288,1
54.0,ACTIVE,NONE,Garment Lower body,0.022864406779661,4
25.0,ACTIVE,NONE,Nightwear,0.0143898305084745,0
50.0,ACTIVE,NONE,Garment Full body,0.0327966101694915,4
31.0,ACTIVE,Regularly,Garment Upper body,0.0230338983050847,3
29.0,ACTIVE,NONE,Garment Lower body,0.0381186440677966,0
65.0,ACTIVE,NONE,Shoes,0.0169322033898305,4
21.0,ACTIVE,Regularly,Garment Upper body,0.0406610169491525,3
72.0,PRE-CREATE,NONE,Swimwear,0.0135423728813559,2
37.0,ACTIVE,Regularly,Accessories,0.008457627118644,1
36.0,ACTIVE,NONE,Garment Full body,0.0304915254237288,4
48.0,ACTIVE,Regularly,Garment Lower body,0.0152372881355932,1
20.0,ACTIVE,NONE,Garment Lower body,0.0304915254237288,0
36.0,ACTIVE,Regularly,Garment Upper body,0.0166949152542372,1
53.0,ACTIVE,NONE,Socks & Tights,0.0169322033898305,4
23.0,ACTIVE,NONE,Garment Upper body,0.0158983050847457,0
35.0,ACTIVE,Regularly,Swimwear,0.0118474576271186,3
27.0,ACTIVE,NONE,Swimwear,0.0042203389830508,0
44.0,ACTIVE,NONE,Garment Upper body,0.0081864406779661,4
58.0,ACTIVE,NONE,Garment Upper body,0.0593050847457627,4
35.0,ACTIVE,NONE,Socks & Tights,0.0169322033898305,0
23.0,ACTIVE,Regularly,Swimwear,0.0240169491525423,3
50.0,ACTIVE,NONE,Underwear,0.0152372881355932,4
24.0,ACTIVE,NONE,Swimwear,0.022864406779661,0
39.0,ACTIVE,Regularly,Socks & Tights,0.0135423728813559,1
18.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,1
51.0,ACTIVE,Regularly,Garment Full body,0.0406610169491525,1
23.0,ACTIVE,NONE,Garment Lower body,0.0576101694915254,0
67.0,ACTIVE,NONE,Garment Lower body,0.0338813559322033,4
26.0,ACTIVE,Regularly,Garment Upper body,0.046322033898305,3
62.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,1
21.0,ACTIVE,Regularly,Garment Upper body,0.0198135593220338,3
21.0,ACTIVE,NONE,Garment Upper body,0.0260169491525423,0
23.0,ACTIVE,NONE,Garment Lower body,0.0321864406779661,0
27.0,ACTIVE,Regularly,Garment Lower body,0.0242203389830508,3
55.0,ACTIVE,Regularly,Garment Upper body,0.016457627118644,1
54.0,ACTIVE,NONE,Garment Upper body,0.0169322033898305,4
29.0,ACTIVE,Regularly,Garment Lower body,0.0149830508474576,3
41.0,ACTIVE,NONE,Swimwear,0.0254067796610169,4
56.0,ACTIVE,Regularly,Garment Lower body,0.0565423728813559,1
31.0,ACTIVE,NONE,Garment Upper body,0.0495762711864406,0
23.0,ACTIVE,NONE,Accessories,0.0271016949152542,0
50.0,ACTIVE,NONE,Garment Lower body,0.0216440677966101,4
29.0,ACTIVE,NONE,Garment Upper body,0.015,0
47.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,4
21.0,ACTIVE,Regularly,Garment Lower body,0.0381186440677966,3
20.0,ACTIVE,Regularly,Accessories,0.0118474576271186,3
56.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,4
61.0,ACTIVE,NONE,Garment Upper body,0.0135423728813559,4
65.0,ACTIVE,NONE,Garment Full body,0.0186271186440677,4
47.0,ACTIVE,NONE,Garment Upper body,0.0629661016949152,4
28.0,ACTIVE,NONE,Swimwear,0.0243898305084745,0
22.0,ACTIVE,NONE,Swimwear,0.0220169491525423,0
30.0,ACTIVE,NONE,Garment Upper body,0.0453559322033898,0
51.0,ACTIVE,NONE,Socks & Tights,0.0169322033898305,4
23.0,ACTIVE,Regularly,Swimwear,0.022864406779661,3
19.0,ACTIVE,Regularly,Underwear,0.0220169491525423,3
45.0,ACTIVE,NONE,Swimwear,0.0304915254237288,4
33.0,ACTIVE,NONE,Garment Upper body,0.0050677966101694,0
44.0,ACTIVE,Regularly,Shoes,0.0287966101694915,1
46.0,ACTIVE,Regularly,Accessories,0.0135593220338983,1
47.0,ACTIVE,Regularly,Garment Lower body,0.0566610169491525,1
31.0,ACTIVE,NONE,Garment Upper body,0.0045593220338983,0
27.0,ACTIVE,Regularly,Garment Upper body,0.020322033898305,3
22.0,ACTIVE,Regularly,Nightwear,0.0423559322033898,3
31.0,ACTIVE,NONE,Garment Lower body,0.0169322033898305,0
24.0,ACTIVE,Regularly,Garment Upper body,0.0120508474576271,3
63.0,ACTIVE,NONE,Garment Upper body,0.0406610169491525,4
25.0,ACTIVE,Regularly,Underwear,0.0326271186440677,3
21.0,ACTIVE,Regularly,Shoes,0.0220169491525423,3
29.0,ACTIVE,Regularly,Garment Upper body,0.0399491525423728,3
57.0,ACTIVE,Regularly,Garment Upper body,0.0126949152542372,1
37.0,PRE-CREATE,NONE,Garment Lower body,0.0135423728813559,2
41.0,ACTIVE,NONE,Garment Lower body,0.0198135593220338,4
25.0,ACTIVE,Regularly,Garment Lower body,0.0165593220338983,3
21.0,ACTIVE,NONE,Garment Lower body,0.030864406779661,0
37.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,4
24.0,ACTIVE,NONE,Accessories,0.0117796610169491,0
53.0,ACTIVE,Regularly,Garment Upper body,0.0355762711864406,1
29.0,ACTIVE,NONE,Garment Lower body,0.0254067796610169,0
57.0,ACTIVE,Regularly,Garment Upper body,0.020322033898305,1
26.0,ACTIVE,NONE,Garment Upper body,0.0041525423728813,0
19.0,ACTIVE,Regularly,Swimwear,0.0304915254237288,3
29.0,ACTIVE,Regularly,Garment Lower body,0.0143898305084745,3
36.0,PRE-CREATE,NONE,Garment Upper body,0.0135423728813559,2
24.0,ACTIVE,NONE,Garment Full body,0.0387966101694915,0
58.0,ACTIVE,NONE,Garment Lower body,0.0220169491525423,4
31.0,ACTIVE,Regularly,Garment Full body,0.0135423728813559,3
70.0,ACTIVE,Regularly,Garment Lower body,0.0251525423728813,1
31.0,ACTIVE,NONE,Accessories,0.0305084745762711,0
50.0,ACTIVE,NONE,Swimwear,0.0145084745762711,4
20.0,ACTIVE,Regularly,Accessories,0.0115084745762711,3
39.0,ACTIVE,NONE,Garment Upper body,0.0050677966101694,4
53.0,ACTIVE,Regularly,Garment Upper body,0.0165593220338983,1
64.0,ACTIVE,Regularly,Accessories,0.0152372881355932,1
26.0,ACTIVE,Regularly,Garment Lower body,0.0220169491525423,3
56.0,PRE-CREATE,NONE,Garment Upper body,0.0076101694915254,2
46.0,ACTIVE,NONE,Nightwear,0.0254067796610169,4
58.0,ACTIVE,Regularly,Garment Upper body,0.0045593220338983,1
49.0,ACTIVE,Regularly,Garment Full body,0.0067627118644067,1
65.0,ACTIVE,Regularly,Garment Upper body,0.0067627118644067,1
26.0,ACTIVE,NONE,Garment Upper body,0.0143898305084745,0
30.0,ACTIVE,Regularly,Garment Upper body,0.0304915254237288,3
35.0,ACTIVE,NONE,Nightwear,0.0220169491525423,0
25.0,ACTIVE,NONE,Accessories,0.0338813559322033,0
51.0,ACTIVE,NONE,Garment Lower body,0.0321694915254237,4
30.0,ACTIVE,Regularly,Garment Full body,0.0325254237288135,3
31.0,ACTIVE,NONE,Underwear,0.0198135593220338,0
24.0,ACTIVE,NONE,Shoes,0.0593050847457627,0
22.0,ACTIVE,NONE,Accessories,0.0118474576271186,0
55.0,PRE-CREATE,NONE,Garment Upper body,0.0423559322033898,2
56.0,ACTIVE,NONE,Garment Upper body,0.0165254237288135,4
42.0,ACTIVE,NONE,Socks & Tights,0.0169322033898305,4
60.0,ACTIVE,NONE,Garment Lower body,0.0135423728813559,4
23.0,ACTIVE,NONE,Garment Lower body,0.0271016949152542,0
32.0,ACTIVE,NONE,Garment Full body,0.0423559322033898,0
48.0,ACTIVE,NONE,Garment Upper body,0.0400338983050847,4
28.0,ACTIVE,Regularly,Underwear,0.0135423728813559,3
68.0,ACTIVE,Regularly,Garment Upper body,0.0271016949152542,1
34.0,ACTIVE,NONE,Garment Upper body,0.061,0
56.0,ACTIVE,NONE,Garment Upper body,0.0213389830508474,4
28.0,ACTIVE,NONE,Swimwear,0.0143898305084745,0
44.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,1
29.0,ACTIVE,Regularly,Garment Lower body,0.0271016949152542,3
31.0,ACTIVE,NONE,Garment Lower body,0.0112881355932203,0
25.0,ACTIVE,NONE,Socks & Tights,0.0220169491525423,0
24.0,ACTIVE,NONE,Garment Full body,0.0304915254237288,0
36.0,ACTIVE,NONE,Garment Lower body,0.0169322033898305,4
23.0,ACTIVE,NONE,Garment Upper body,0.0241525423728813,0
49.0,ACTIVE,NONE,Garment Upper body,0.0593050847457627,4
49.0,ACTIVE,Regularly,Underwear,0.0071864406779661,1
60.0,PRE-CREATE,NONE,Garment Full body,0.0338813559322033,2
25.0,ACTIVE,NONE,Swimwear,0.0254067796610169,0
30.0,ACTIVE,Regularly,Garment Lower body,0.0411016949152542,3
81.0,ACTIVE,NONE,Garment Upper body,0.0254067796610169,4
43.0,ACTIVE,NONE,Garment Upper body,0.0122033898305084,4
54.0,PRE-CREATE,NONE,Accessories,0.0220169491525423,2
26.0,ACTIVE,Regularly,Garment Upper body,0.0158813559322033,3
52.0,ACTIVE,NONE,Underwear,0.0120338983050847,4
37.0,ACTIVE,Regularly,Garment Full body,0.0423559322033898,1
21.0,ACTIVE,NONE,Garment Full body,0.0474406779661016,0
55.0,ACTIVE,Regularly,Garment Upper body,0.0076101694915254,1
23.0,ACTIVE,Regularly,Garment Lower body,0.0110677966101694,3
52.0,ACTIVE,NONE,Underwear,0.0220169491525423,4
46.0,ACTIVE,NONE,Garment Lower body,0.0169322033898305,4
32.0,ACTIVE,Regularly,Garment Lower body,0.0508305084745762,3
41.0,ACTIVE,NONE,Garment Lower body,0.0423559322033898,4
30.0,ACTIVE,Regularly,Garment Upper body,0.0129661016949152,3
39.0,ACTIVE,NONE,Garment Lower body,0.0593050847457627,4
43.0,ACTIVE,Regularly,Garment Upper body,0.0457457627118644,1
42.0,ACTIVE,NONE,Garment Lower body,0.0161694915254237,4
24.0,ACTIVE,NONE,Garment Lower body,0.0146271186440677,0
29.0,ACTIVE,NONE,Shoes,0.0169322033898305,0
74.0,ACTIVE,Regularly,Garment Upper body,0.0254067796610169,1
24.0,PRE-CREATE,NONE,Garment Upper body,0.0338813559322033,2
50.0,ACTIVE,NONE,Garment Upper body,0.0050677966101694,4
55.0,ACTIVE,Regularly,Garment Upper body,0.0321864406779661,1
50.0,ACTIVE,Regularly,Garment Full body,0.021593220338983,1
33.0,ACTIVE,Regularly,Garment Upper body,0.0165423728813559,3
52.0,ACTIVE,NONE,Garment Full body,0.0406610169491525,4
64.0,ACTIVE,NONE,Garment Upper body,0.0152372881355932,4
29.0,ACTIVE,Regularly,Garment Upper body,0.0063389830508474,3
41.0,ACTIVE,Regularly,Swimwear,0.0287966101694915,1
21.0,ACTIVE,Regularly,Shoes,0.0091355932203389,3
16.0,ACTIVE,NONE,Garment Upper body,0.0254067796610169,1
24.0,ACTIVE,NONE,Shoes,0.061,0
26.0,ACTIVE,NONE,Swimwear,0.0159491525423728,0
26.0,ACTIVE,NONE,Garment Upper body,0.0176101694915254,0
37.0,ACTIVE,NONE,Garment Lower body,0.0508305084745762,4
57.0,ACTIVE,Regularly,Underwear,0.0254067796610169,1
31.0,ACTIVE,NONE,Underwear,0.0152372881355932,0
30.0,ACTIVE,NONE,Swimwear,0.0423559322033898,0
53.0,ACTIVE,Regularly,Socks & Tights,0.020322033898305,1
49.0,ACTIVE,NONE,Garment Upper body,0.0118474576271186,4
21.0,ACTIVE,Regularly,Garment Upper body,0.0186271186440677,3
29.0,ACTIVE,NONE,Swimwear,0.0142203389830508,0
29.0,ACTIVE,Regularly,Garment Lower body,0.0043898305084745,3
52.0,ACTIVE,Regularly,Swimwear,0.0254067796610169,1
30.0,ACTIVE,Regularly,Garment Upper body,0.0081864406779661,3
38.0,ACTIVE,NONE,Garment Upper body,0.0220169491525423,4
49.0,ACTIVE,NONE,Swimwear,0.0169322033898305,4
48.0,ACTIVE,NONE,Garment Upper body,0.0038983050847457,4
39.0,ACTIVE,NONE,Garment Lower body,0.0118474576271186,4
21.0,ACTIVE,NONE,Garment Upper body,0.0031016949152542,0
25.0,PRE-CREATE,NONE,Garment Lower body,0.0338813559322033,2
29.0,ACTIVE,NONE,Swimwear,0.0186271186440677,0
36.0,ACTIVE,Regularly,Underwear,0.0287966101694915,1
51.0,ACTIVE,Regularly,Swimwear,0.0254067796610169,1
44.0,ACTIVE,Regularly,Garment Upper body,0.0067627118644067,1
18.0,ACTIVE,NONE,Swimwear,0.0186271186440677,1
22.0,ACTIVE,Regularly,Garment Upper body,0.0095762711864406,3
22.0,ACTIVE,NONE,Underwear,0.0152372881355932,0
37.0,ACTIVE,Regularly,Garment Upper body,0.0271016949152542,1
47.0,ACTIVE,Regularly,Garment Full body,0.049593220338983,1
27.0,ACTIVE,NONE,Shoes,0.020322033898305,0
30.0,ACTIVE,NONE,Accessories,0.0341355932203389,0
23.0,ACTIVE,NONE,Garment Lower body,0.0220169491525423,0
57.0,ACTIVE,Regularly,Garment Upper body,0.0095762711864406,1
30.0,ACTIVE,NONE,Swimwear,0.0164915254237288,0
45.0,ACTIVE,Regularly,Underwear,0.0111525423728813,1
22.0,ACTIVE,NONE,Swimwear,0.0067627118644067,0
32.0,ACTIVE,Regularly,Garment Lower body,0.0220169491525423,3
68.0,ACTIVE,Regularly,Garment Lower body,0.0338813559322033,1
43.0,ACTIVE,Regularly,Underwear,0.0186271186440677,1
31.0,ACTIVE,Regularly,Garment Full body,0.0152372881355932,3
62.0,ACTIVE,Regularly,Shoes,0.0059152542372881,1
35.0,ACTIVE,Regularly,Garment Lower body,0.0169322033898305,3
73.0,ACTIVE,NONE,Garment Full body,0.0508305084745762,4
32.0,ACTIVE,NONE,Garment Lower body,0.0508305084745762,0
49.0,ACTIVE,Regularly,Garment Upper body,0.022864406779661,1
44.0,ACTIVE,Regularly,Nightwear,0.0169322033898305,1
60.0,ACTIVE,Regularly,Garment Upper body,0.0152372881355932,1
21.0,ACTIVE,NONE,Garment Lower body,0.0152372881355932,0
